hotel_id;seccion;poi
14;¿Qué hay cerca?;"Jardim del Retiro, Madrid
350 m"
14;¿Qué hay cerca?;"Lope De Vega
450 m"
14;¿Qué hay cerca?;"Monasterio de la Encarnacion
450 m"
14;¿Qué hay cerca?;"Palacio del Marqués de Grimaldi
500 m"
14;Restaurantes y cafeterías;"RestauranteKFC
50 m"
14;Restaurantes y cafeterías;"RestauranteTommy Mel's
50 m"
14;Restaurantes y cafeterías;"RestauranteCarl's Jr
50 m"
14;Atracciones turísticas destacadas;"Plaza de Oriente
600 m"
14;Atracciones turísticas destacadas;"Puerta del Sol
650 m"
14;Atracciones turísticas destacadas;"Jardines de Sabatini
750 m"
14;Atracciones turísticas destacadas;"Plaza Mayor de Madrid
750 m"
14;Atracciones turísticas destacadas;"Templo de Debod
950 m"
14;Atracciones turísticas destacadas;"Plaza de Santa Ana
1 km"
14;Atracciones turísticas destacadas;"Museo Thyssen-Bornemisza
1,5 km"
14;Atracciones turísticas destacadas;"Casa de Campo
1,7 km"
14;Atracciones turísticas destacadas;"Museo Reina Sofía
2 km"
14;Atracciones turísticas destacadas;"Parque de El Retiro
2,4 km"
14;Entorno natural;"BosqueMonte del Pilar
13 km"
14;Transporte público;"MetroEstación de metro Santo Domingo
50 m"
14;Transporte público;"MetroEstación de metro Callao
200 m"
14;Transporte público;"TrenBilbao
1,3 km"
14;Transporte público;"TrenRecoletos
1,8 km"
14;Transporte público;"AutobúsAlcala - Virgen del Sagrario
5 km"
14;Transporte público;"AutobúsMadre Antonia de Paris
6 km"
14;Aeropuertos más cercanos;"Aeropuerto Adolfo Suárez Madrid - Barajas
12 km"
14;Aeropuertos más cercanos;"Aeropuerto de Madrid – Torrejón
22 km"
15;¿Qué hay cerca?;"Palacio del Duque de Veragua
200 m"
15;¿Qué hay cerca?;"Sociedad De Autores
250 m"
15;¿Qué hay cerca?;"Museo de Historia de Madrid
300 m"
15;¿Qué hay cerca?;"Parroquia Santuario de Nuestra Señora del Perpetuo Socorro
400 m"
15;¿Qué hay cerca?;"Iglesia Santa Bárbara
550 m"
15;¿Qué hay cerca?;"Conv. De Las Mercedarias Descalzas
550 m"
15;¿Qué hay cerca?;"Iglesia de Santa Engracia
550 m"
15;¿Qué hay cerca?;"Monasterio De La Visitación
700 m"
15;¿Qué hay cerca?;"Convento De Las Madres Mercedarias
800 m"
15;¿Qué hay cerca?;"Palacio De Santo Mauro
900 m"
15;Restaurantes y cafeterías;"RestauranteLa Bajada Street Food
50 m"
15;Restaurantes y cafeterías;"Cafetería/barCereal Hunters Café
30 m"
15;Restaurantes y cafeterías;"RestauranteTu Sushi Burrito
30 m"
15;Atracciones turísticas destacadas;"Plaza de Cibeles
1,2 km"
15;Atracciones turísticas destacadas;"Puerta del Sol
1,4 km"
15;Atracciones turísticas destacadas;"Puerta de Alcalá
1,4 km"
15;Atracciones turísticas destacadas;"Sorolla Museum
1,4 km"
15;Atracciones turísticas destacadas;"Museo Thyssen-Bornemisza
1,4 km"
15;Atracciones turísticas destacadas;"Plaza Mayor de Madrid
1,7 km"
15;Atracciones turísticas destacadas;"Templo de Debod
1,9 km"
15;Atracciones turísticas destacadas;"Parque de El Retiro
2 km"
15;Atracciones turísticas destacadas;"Museo Reina Sofía
2,4 km"
15;Atracciones turísticas destacadas;"Casa de Campo
2,7 km"
15;Entorno natural;"BosqueMonte de Valdelatas
13 km"
15;Transporte público;"MetroEstación de metro Alonso Martínez
300 m"
15;Transporte público;"MetroEstación de metro Tribunal
200 m"
15;Transporte público;"TrenBilbao
400 m"
15;Transporte público;"TrenRecoletos
1,2 km"
15;Transporte público;"AutobúsMadre Antonia de Paris
5 km"
15;Transporte público;"AutobúsAlcala - Virgen del Sagrario
4,8 km"
15;Aeropuertos más cercanos;"Aeropuerto Adolfo Suárez Madrid - Barajas
11 km"
15;Aeropuertos más cercanos;"Aeropuerto de Madrid – Torrejón
21 km"
16;¿Qué hay cerca?;"Palacio De La Prensa
50 m"
16;¿Qué hay cerca?;"Iglesia de la Buena Dicha
100 m"
16;¿Qué hay cerca?;"Mala Sangre Tattoo Studio
200 m"
16;¿Qué hay cerca?;"Jardim del Retiro, Madrid
250 m"
16;¿Qué hay cerca?;"Parque Infantil Plaza de Santo Domingo
300 m"
16;¿Qué hay cerca?;"El Invernadero
300 m"
16;¿Qué hay cerca?;"Iglesia de Ntra Sra del Carmen
350 m"
16;¿Qué hay cerca?;"Coliseum
400 m"
16;¿Qué hay cerca?;"Palacio De Gaviria
450 m"
16;¿Qué hay cerca?;"Convento De Las Madres Mercedarias
550 m"
16;Restaurantes y cafeterías;"RestauranteCatering El Mundo de Julieta
10 m"
16;Restaurantes y cafeterías;"RestauranteGino's Pizza
10 m"
16;Restaurantes y cafeterías;"RestauranteKFC
50 m"
16;Atracciones turísticas destacadas;"Puerta del Sol
550 m"
16;Atracciones turísticas destacadas;"Plaza de Oriente
650 m"
16;Atracciones turísticas destacadas;"Plaza Mayor de Madrid
650 m"
16;Atracciones turísticas destacadas;"Jardines de Sabatini
800 m"
16;Atracciones turísticas destacadas;"Plaza de Santa Ana
900 m"
16;Atracciones turísticas destacadas;"Templo de Debod
1,1 km"
16;Atracciones turísticas destacadas;"Museo Thyssen-Bornemisza
1,4 km"
16;Atracciones turísticas destacadas;"Casa de Campo
1,8 km"
16;Atracciones turísticas destacadas;"Museo Reina Sofía
1,9 km"
16;Atracciones turísticas destacadas;"Parque de El Retiro
2,3 km"
16;Entorno natural;"BosqueMonte del Pilar
13 km"
16;Transporte público;"MetroEstación de metro Callao
50 m"
16;Transporte público;"MetroEstación de metro Santo Domingo
150 m"
16;Transporte público;"TrenBilbao
1,2 km"
16;Transporte público;"TrenRecoletos
1,7 km"
16;Transporte público;"AutobúsAlcala - Virgen del Sagrario
5 km"
16;Transporte público;"AutobúsMadre Antonia de Paris
6 km"
16;Aeropuertos más cercanos;"Aeropuerto Adolfo Suárez Madrid - Barajas
12 km"
16;Aeropuertos más cercanos;"Aeropuerto de Madrid – Torrejón
22 km"
17;¿Qué hay cerca?;"La Concepción De Ntra. Sra.
400 m"
17;¿Qué hay cerca?;"El Txoko de Martín
600 m"
17;¿Qué hay cerca?;"Monasterio Ntra. Sra. Maravillas
600 m"
17;¿Qué hay cerca?;"Puerta de Alcalá
750 m"
17;¿Qué hay cerca?;"Museo Arqueológico Nacional
850 m"
17;¿Qué hay cerca?;"Casa de José Ortega y Gasset
850 m"
17;¿Qué hay cerca?;"Colegio de Nuestra Señora del Pilar
950 m"
17;¿Qué hay cerca?;"Parque de El Retiro
1 km"
17;¿Qué hay cerca?;"Plaza de Colón
1,1 km"
17;¿Qué hay cerca?;"Plaza de Cibeles
1,1 km"
17;Restaurantes y cafeterías;"RestauranteDon Dimas
50 m"
17;Restaurantes y cafeterías;"RestauranteGarten
50 m"
17;Restaurantes y cafeterías;"RestauranteLa Bendita Gastroteca
50 m"
17;Atracciones turísticas destacadas;"Museo Thyssen-Bornemisza
1,5 km"
17;Atracciones turísticas destacadas;"Jardín Botánico de Madrid
1,8 km"
17;Atracciones turísticas destacadas;"Plaza de Santa Ana
1,9 km"
17;Atracciones turísticas destacadas;"Puerta del Sol
2,3 km"
17;Atracciones turísticas destacadas;"Sorolla Museum
2,5 km"
17;Atracciones turísticas destacadas;"Museo Reina Sofía
2,5 km"
17;Atracciones turísticas destacadas;"Plaza Mayor de Madrid
2,6 km"
17;Atracciones turísticas destacadas;"Templo de Debod
3,5 km"
17;Atracciones turísticas destacadas;"Casa de Campo
4,2 km"
17;Entorno natural;"BosqueMonte de Valdelatas
13 km"
17;Transporte público;"MetroEstación de metro Príncipe de Vergara
100 m"
17;Transporte público;"MetroEstación de metro Velázquez
400 m"
17;Transporte público;"TrenRecoletos
1,4 km"
17;Transporte público;"TrenAtocha - Cercanías
2,3 km"
17;Transporte público;"AutobúsAlcala - Virgen del Sagrario
3,1 km"
17;Transporte público;"AutobúsVital Aza - Ezequiel Solana
3,9 km"
17;Aeropuertos más cercanos;"Aeropuerto Adolfo Suárez Madrid - Barajas
10 km"
17;Aeropuertos más cercanos;"Aeropuerto de Madrid – Torrejón
20 km"
18;¿Qué hay cerca?;"Parroquia De San Sebastián
100 m"
18;¿Qué hay cerca?;"Parroquia Santo Cristo Del Olivar
150 m"
18;¿Qué hay cerca?;"Real Colegio de la Medicina
200 m"
18;¿Qué hay cerca?;"Ministerio de Asuntos Exteriores
300 m"
18;¿Qué hay cerca?;"San Ignacio De Loyola
300 m"
18;¿Qué hay cerca?;"Palacio de Viana
300 m"
18;¿Qué hay cerca?;"Puerta del Sol
350 m"
18;¿Qué hay cerca?;"Plaza de Santa Ana
350 m"
18;¿Qué hay cerca?;"Maiestas Mariae De La Colección Leva
400 m"
18;¿Qué hay cerca?;"Frontal De Ntra. Sra. De Peñalba
450 m"
18;Restaurantes y cafeterías;"RestauranteCafetería Rincón de Atocha
20 m"
18;Restaurantes y cafeterías;"RestauranteEl Salón de Otoño
100 m"
18;Restaurantes y cafeterías;"RestauranteEspaña Cañi
100 m"
18;Atracciones turísticas destacadas;"Plaza Mayor de Madrid
450 m"
18;Atracciones turísticas destacadas;"Museo Thyssen-Bornemisza
850 m"
18;Atracciones turísticas destacadas;"Museo Reina Sofía
1 km"
18;Atracciones turísticas destacadas;"Jardín Botánico de Madrid
1,1 km"
18;Atracciones turísticas destacadas;"Plaza de Oriente
1,1 km"
18;Atracciones turísticas destacadas;"Plaza de Cibeles
1,3 km"
18;Atracciones turísticas destacadas;"Jardines de Sabatini
1,5 km"
18;Atracciones turísticas destacadas;"Parque de El Retiro
1,7 km"
18;Atracciones turísticas destacadas;"Templo de Debod
2 km"
18;Atracciones turísticas destacadas;"Casa de Campo
2,4 km"
18;Transporte público;"MetroEstación de metro Tirso de Molina
300 m"
18;Transporte público;"MetroEstación de metro Sol
350 m"
18;Transporte público;"TrenEmbajadores
1,2 km"
18;Transporte público;"TrenEstación de tren de Atocha
1,4 km"
18;Transporte público;"AutobúsAlcala - Virgen del Sagrario
5 km"
18;Transporte público;"AutobúsVital Aza - Ezequiel Solana
6 km"
18;Aeropuertos más cercanos;"Aeropuerto Adolfo Suárez Madrid - Barajas
13 km"
18;Aeropuertos más cercanos;"Aeropuerto de Madrid – Torrejón
22 km"
19;¿Qué hay cerca?;"Iglesia de la Buena Dicha
350 m"
19;¿Qué hay cerca?;"Palacio del Marqués de Sta. Cruz
450 m"
19;¿Qué hay cerca?;"Monasterio De La Visitación
450 m"
19;¿Qué hay cerca?;"Coliseum
450 m"
19;¿Qué hay cerca?;"Convento De Las Madres Mercedarias
500 m"
19;¿Qué hay cerca?;"Palacio De La Prensa
550 m"
19;¿Qué hay cerca?;"Iglesia San Marcos
550 m"
19;¿Qué hay cerca?;"Mala Sangre Tattoo Studio
600 m"
19;¿Qué hay cerca?;"Museo de Historia de Madrid
600 m"
19;¿Qué hay cerca?;"The Museum of Contemporary Art-Madrid
650 m"
19;Restaurantes y cafeterías;"RestaurantePicnic
6 m"
19;Restaurantes y cafeterías;"RestauranteBar Sobrado
40 m"
19;Restaurantes y cafeterías;"RestaurantePez Tortilla
30 m"
19;Atracciones turísticas destacadas;"Jardines de Sabatini
900 m"
19;Atracciones turísticas destacadas;"Plaza de Oriente
1 km"
19;Atracciones turísticas destacadas;"Puerta del Sol
1 km"
19;Atracciones turísticas destacadas;"Templo de Debod
1,1 km"
19;Atracciones turísticas destacadas;"Plaza Mayor de Madrid
1,2 km"
19;Atracciones turísticas destacadas;"Plaza de Santa Ana
1,4 km"
19;Atracciones turísticas destacadas;"Museo Thyssen-Bornemisza
1,7 km"
19;Atracciones turísticas destacadas;"Casa de Campo
1,8 km"
19;Atracciones turísticas destacadas;"Museo Reina Sofía
2,4 km"
19;Atracciones turísticas destacadas;"Parque de El Retiro
2,5 km"
19;Entorno natural;"BosqueMonte del Pilar
14 km"
19;Transporte público;"MetroEstación de metro Noviciado
100 m"
19;Transporte público;"MetroEstación de metro Santo Domingo
450 m"
19;Transporte público;"TrenBilbao
800 m"
19;Transporte público;"TrenRecoletos
1,7 km"
19;Transporte público;"AutobúsAlcala - Virgen del Sagrario
5 km"
19;Transporte público;"AutobúsMadre Antonia de Paris
6 km"
19;Aeropuertos más cercanos;"Aeropuerto Adolfo Suárez Madrid - Barajas
12 km"
19;Aeropuertos más cercanos;"Aeropuerto de Madrid – Torrejón
21 km"
20;¿Qué hay cerca?;"Mala Sangre Tattoo Studio
150 m"
20;¿Qué hay cerca?;"Parque Infantil Plaza de Santo Domingo
200 m"
20;¿Qué hay cerca?;"Palacio De La Prensa
200 m"
20;¿Qué hay cerca?;"Iglesia de la Buena Dicha
200 m"
20;¿Qué hay cerca?;"El Invernadero
250 m"
20;¿Qué hay cerca?;"Coliseum
250 m"
20;¿Qué hay cerca?;"Jardim del Retiro, Madrid
400 m"
20;¿Qué hay cerca?;"Lope De Vega
400 m"
20;¿Qué hay cerca?;"Monasterio de la Encarnacion
400 m"
20;¿Qué hay cerca?;"Palacio del Marqués de Grimaldi
450 m"
20;Restaurantes y cafeterías;"RestauranteTommy Mel's
10 m"
20;Restaurantes y cafeterías;"RestauranteMcDonald's
30 m"
20;Restaurantes y cafeterías;"RestauranteOven Mozzarella Gran Vía 55
30 m"
20;Atracciones turísticas destacadas;"Plaza de Oriente
550 m"
20;Atracciones turísticas destacadas;"Puerta del Sol
650 m"
20;Atracciones turísticas destacadas;"Jardines de Sabatini
700 m"
20;Atracciones turísticas destacadas;"Plaza Mayor de Madrid
750 m"
20;Atracciones turísticas destacadas;"Templo de Debod
900 m"
20;Atracciones turísticas destacadas;"Plaza de Santa Ana
1 km"
20;Atracciones turísticas destacadas;"Museo Thyssen-Bornemisza
1,5 km"
20;Atracciones turísticas destacadas;"Casa de Campo
1,7 km"
20;Atracciones turísticas destacadas;"Museo Reina Sofía
2,1 km"
20;Atracciones turísticas destacadas;"Parque de El Retiro
2,4 km"
20;Entorno natural;"BosqueMonte del Pilar
13 km"
20;Transporte público;"MetroEstación de metro Santo Domingo
20 m"
20;Transporte público;"MetroEstación de metro Callao
250 m"
20;Transporte público;"TrenBilbao
1,3 km"
20;Transporte público;"TrenRecoletos
1,8 km"
20;Transporte público;"AutobúsAlcala - Virgen del Sagrario
5 km"
20;Transporte público;"AutobúsMadre Antonia de Paris
6 km"
20;Aeropuertos más cercanos;"Aeropuerto Adolfo Suárez Madrid - Barajas
12 km"
20;Aeropuertos más cercanos;"Aeropuerto de Madrid – Torrejón
22 km"
21;¿Qué hay cerca?;"Iglesia de la Buena Dicha
400 m"
21;¿Qué hay cerca?;"Monasterio De La Visitación
400 m"
21;¿Qué hay cerca?;"Palacio del Marqués de Sta. Cruz
450 m"
21;¿Qué hay cerca?;"Coliseum
500 m"
21;¿Qué hay cerca?;"Convento De Las Madres Mercedarias
500 m"
21;¿Qué hay cerca?;"Museo de Historia de Madrid
550 m"
21;¿Qué hay cerca?;"Palacio De La Prensa
550 m"
21;¿Qué hay cerca?;"Iglesia San Marcos
600 m"
21;¿Qué hay cerca?;"The Museum of Contemporary Art-Madrid
600 m"
21;¿Qué hay cerca?;"Mala Sangre Tattoo Studio
600 m"
21;Restaurantes y cafeterías;"RestaurantePicnic
40 m"
21;Restaurantes y cafeterías;"RestauranteRustika , casa Angel
40 m"
21;Restaurantes y cafeterías;"RestaurantePez Tortilla
50 m"
21;Atracciones turísticas destacadas;"Jardines de Sabatini
900 m"
21;Atracciones turísticas destacadas;"Puerta del Sol
1,1 km"
21;Atracciones turísticas destacadas;"Plaza de Oriente
1,1 km"
21;Atracciones turísticas destacadas;"Templo de Debod
1,1 km"
21;Atracciones turísticas destacadas;"Plaza Mayor de Madrid
1,2 km"
21;Atracciones turísticas destacadas;"Plaza de Santa Ana
1,4 km"
21;Atracciones turísticas destacadas;"Museo Thyssen-Bornemisza
1,7 km"
21;Atracciones turísticas destacadas;"Casa de Campo
1,8 km"
21;Atracciones turísticas destacadas;"Museo Reina Sofía
2,4 km"
21;Atracciones turísticas destacadas;"Parque de El Retiro
2,5 km"
21;Entorno natural;"BosqueMonte del Pilar
14 km"
21;Transporte público;"MetroEstación de metro Noviciado
150 m"
21;Transporte público;"MetroEstación de metro Santo Domingo
450 m"
21;Transporte público;"TrenBilbao
800 m"
21;Transporte público;"TrenRecoletos
1,7 km"
21;Transporte público;"AutobúsAlcala - Virgen del Sagrario
5 km"
21;Transporte público;"AutobúsMadre Antonia de Paris
6 km"
21;Aeropuertos más cercanos;"Aeropuerto Adolfo Suárez Madrid - Barajas
12 km"
21;Aeropuertos más cercanos;"Aeropuerto de Madrid – Torrejón
21 km"
22;¿Qué hay cerca?;"Coliseum
50 m"
22;¿Qué hay cerca?;"Monumento A Miguel De Cervantes
200 m"
22;¿Qué hay cerca?;"Iglesia San Marcos
300 m"
22;¿Qué hay cerca?;"Mala Sangre Tattoo Studio
350 m"
22;¿Qué hay cerca?;"Parque Infantil Plaza de Santo Domingo
400 m"
22;¿Qué hay cerca?;"Palacio del Marqués de Sta. Cruz
400 m"
22;¿Qué hay cerca?;"El Invernadero
400 m"
22;¿Qué hay cerca?;"Palacio del Marqués de Grimaldi
450 m"
22;¿Qué hay cerca?;"Lope De Vega
500 m"
22;¿Qué hay cerca?;"Monasterio de la Encarnacion
500 m"
22;Restaurantes y cafeterías;"RestauranteVips
3 m"
22;Restaurantes y cafeterías;"RestauranteLeonesa
100 m"
22;Restaurantes y cafeterías;"RestauranteParrilla de María
4 m"
22;Atracciones turísticas destacadas;"Jardines de Sabatini
500 m"
22;Atracciones turísticas destacadas;"Templo de Debod
700 m"
22;Atracciones turísticas destacadas;"Plaza de Oriente
750 m"
22;Atracciones turísticas destacadas;"Puerta del Sol
900 m"
22;Atracciones turísticas destacadas;"Plaza Mayor de Madrid
950 m"
22;Atracciones turísticas destacadas;"Plaza de Santa Ana
1,3 km"
22;Atracciones turísticas destacadas;"Casa de Campo
1,4 km"
22;Atracciones turísticas destacadas;"Museo Thyssen-Bornemisza
1,7 km"
22;Atracciones turísticas destacadas;"Museo Reina Sofía
2,3 km"
22;Atracciones turísticas destacadas;"Parque de El Retiro
2,7 km"
22;Entorno natural;"BosqueMonte del Pilar
13 km"
22;Transporte público;"MetroEstación de metro Plaza de España
100 m"
22;Transporte público;"MetroEstación de metro Santo Domingo
200 m"
22;Transporte público;"TrenBilbao
1,4 km"
22;Transporte público;"TrenRecoletos
2 km"
22;Transporte público;"AutobúsAlcala - Virgen del Sagrario
5 km"
22;Transporte público;"AutobúsMadre Antonia de Paris
6 km"
22;Aeropuertos más cercanos;"Aeropuerto Adolfo Suárez Madrid - Barajas
12 km"
22;Aeropuertos más cercanos;"Aeropuerto de Madrid – Torrejón
22 km"
23;¿Qué hay cerca?;"The Museum of Contemporary Art-Madrid
450 m"
23;¿Qué hay cerca?;"Monasterio De La Visitación
450 m"
23;¿Qué hay cerca?;"Palacio del Marqués de Sta. Cruz
600 m"
23;¿Qué hay cerca?;"Iglesia De Cristo De La Victoria
650 m"
23;¿Qué hay cerca?;"Iglesia San Marcos
750 m"
23;¿Qué hay cerca?;"Monumento A Miguel De Cervantes
850 m"
23;¿Qué hay cerca?;"Rosaleda del Parque del Oeste
850 m"
23;¿Qué hay cerca?;"Coliseum
900 m"
23;¿Qué hay cerca?;"Museo de Historia de Madrid
900 m"
23;¿Qué hay cerca?;"Parroquia Santuario de Nuestra Señora del Perpetuo Socorro
950 m"
23;Restaurantes y cafeterías;"RestaurantePomodoro
50 m"
23;Restaurantes y cafeterías;"RestauranteCerveceria Roldan
150 m"
23;Restaurantes y cafeterías;"RestauranteDomino's
150 m"
23;Atracciones turísticas destacadas;"Jardines de Sabatini
1,3 km"
23;Atracciones turísticas destacadas;"Templo de Debod
1,3 km"
23;Atracciones turísticas destacadas;"Plaza de Oriente
1,6 km"
23;Atracciones turísticas destacadas;"Sorolla Museum
1,7 km"
23;Atracciones turísticas destacadas;"Puerta del Sol
1,8 km"
23;Atracciones turísticas destacadas;"Plaza Mayor de Madrid
1,9 km"
23;Atracciones turísticas destacadas;"Casa de Campo
2,2 km"
23;Atracciones turísticas destacadas;"Museo Thyssen-Bornemisza
2,4 km"
23;Atracciones turísticas destacadas;"Parque de El Retiro
3 km"
23;Atracciones turísticas destacadas;"Museo Reina Sofía
3,1 km"
23;Entorno natural;"BosqueMonte del Pilar
13 km"
23;Transporte público;"MetroEstación de metro San Bernardo
200 m"
23;Transporte público;"MetroEstación de metro Quevedo
650 m"
23;Transporte público;"TrenBilbao
550 m"
23;Transporte público;"TrenRecoletos
2,3 km"
23;Transporte público;"AutobúsMadre Antonia de Paris
5 km"
23;Transporte público;"AutobúsJuan Perez Zuñiga - Torrelaguna
5 km"
23;Aeropuertos más cercanos;"Aeropuerto Adolfo Suárez Madrid - Barajas
12 km"
23;Aeropuertos más cercanos;"Aeropuerto de Madrid – Torrejón
21 km"
24;¿Qué hay cerca?;"Parroquia El Salvador Y S. Nicolás
300 m"
24;¿Qué hay cerca?;"San Lorenzo
350 m"
24;¿Qué hay cerca?;"Corrala
350 m"
24;¿Qué hay cerca?;"Parroquia Santo Cristo Del Olivar
350 m"
24;¿Qué hay cerca?;"Parroquia De San Sebastián
400 m"
